"Order ID","Ship Mode",delivery_days,z_score
CA-2017-139913,"Standard Class",6,0.99
CA-2017-164049,"Standard Class",4,-0.99
US-2016-159856,"Standard Class",4,-0.99
CA-2016-164483,"Standard Class",4,-0.99
CA-2014-165540,"Standard Class",4,-0.99
CA-2016-152072,"Standard Class",4,-0.99
CA-2016-152072,"Standard Class",4,-0.99
CA-2016-152072,"Standard Class",4,-0.99
CA-2017-137022,"Standard Class",6,0.99
CA-2017-135167,"Standard Class",5,-0
CA-2014-148040,"Standard Class",4,-0.99
CA-2014-148040,"Standard Class",4,-0.99
CA-2017-143861,"Standard Class",7,1.98
CA-2017-106537,"Standard Class",5,-0
CA-2017-138975,"Standard Class",4,-0.99
CA-2017-138975,"Standard Class",4,-0.99
CA-2017-138975,"Standard Class",4,-0.99
CA-2017-138975,"Standard Class",4,-0.99
CA-2017-169810,"Standard Class",6,0.99
CA-2016-123617,"Standard Class",5,-0
CA-2017-157854,"Standard Class",7,1.98
CA-2017-157854,"Standard Class",7,1.98
CA-2017-152093,"Standard Class",5,-0
US-2016-162852,"Standard Class",4,-0.99
CA-2017-112865,"Standard Class",4,-0.99
CA-2017-135650,"Standard Class",4,-0.99
US-2014-125521,"Standard Class",5,-0
CA-2017-110842,"Standard Class",5,-0
CA-2017-110842,"Standard Class",5,-0
CA-2017-110842,"Standard Class",5,-0
CA-2014-148915,"Standard Class",4,-0.99
CA-2014-148915,"Standard Class",4,-0.99
US-2014-112914,"Standard Class",5,-0
US-2014-112914,"Standard Class",5,-0
US-2014-112914,"Standard Class",5,-0
US-2014-112914,"Standard Class",5,-0
CA-2017-100202,"Standard Class",5,-0
CA-2015-104626,"Standard Class",7,1.98
CA-2015-104626,"Standard Class",7,1.98
CA-2015-104626,"Standard Class",7,1.98
CA-2015-104626,"Standard Class",7,1.98
CA-2015-122623,"Standard Class",4,-0.99
CA-2015-159380,"Standard Class",4,-0.99
CA-2015-159380,"Standard Class",4,-0.99
CA-2017-143329,"Standard Class",5,-0
CA-2017-158743,"Standard Class",7,1.98
CA-2017-158743,"Standard Class",7,1.98
CA-2017-158743,"Standard Class",7,1.98
CA-2014-154599,"Standard Class",5,-0
CA-2014-154599,"Standard Class",5,-0
CA-2014-154599,"Standard Class",5,-0
CA-2014-154599,"Standard Class",5,-0
US-2014-117744,"Standard Class",4,-0.99
US-2014-117744,"Standard Class",4,-0.99
US-2014-117744,"Standard Class",4,-0.99
CA-2016-116974,"Standard Class",6,0.99
US-2016-106677,"Standard Class",5,-0
CA-2016-139878,"Standard Class",5,-0
CA-2017-146724,"Standard Class",7,1.98
CA-2017-108322,"Standard Class",5,-0
CA-2017-108322,"Standard Class",5,-0
CA-2015-127019,"Standard Class",4,-0.99
CA-2017-143455,"Standard Class",7,1.98
CA-2016-131576,"Standard Class",4,-0.99
CA-2016-163986,"Standard Class",7,1.98
US-2015-122140,"Standard Class",5,-0
US-2015-122140,"Standard Class",5,-0
US-2015-122140,"Standard Class",5,-0
CA-2017-165757,"Standard Class",6,0.99
CA-2017-165757,"Standard Class",6,0.99
CA-2017-165757,"Standard Class",6,0.99
CA-2016-146171,"Standard Class",4,-0.99
CA-2016-146171,"Standard Class",4,-0.99
CA-2015-155306,"Standard Class",4,-0.99
CA-2015-155306,"Standard Class",4,-0.99
CA-2015-155306,"Standard Class",4,-0.99
CA-2015-155306,"Standard Class",4,-0.99
CA-2015-155306,"Standard Class",4,-0.99
CA-2014-158029,"Standard Class",4,-0.99
US-2014-141257,"Standard Class",6,0.99
CA-2015-110247,"Standard Class",4,-0.99
US-2015-165449,"Standard Class",4,-0.99
CA-2014-155887,"Standard Class",5,-0
CA-2014-149244,"Standard Class",4,-0.99
CA-2015-115798,"Standard Class",6,0.99
CA-2015-115798,"Standard Class",6,0.99
CA-2015-115798,"Standard Class",6,0.99
CA-2015-115798,"Standard Class",6,0.99
CA-2014-107594,"Standard Class",4,-0.99
CA-2014-107594,"Standard Class",4,-0.99
CA-2017-104801,"Standard Class",6,0.99
CA-2017-104801,"Standard Class",6,0.99
CA-2017-104801,"Standard Class",6,0.99
CA-2017-149888,"Standard Class",6,0.99
CA-2017-149888,"Standard Class",6,0.99
CA-2014-153479,"Standard Class",4,-0.99
CA-2014-153479,"Standard Class",4,-0.99
CA-2017-144827,"Standard Class",6,0.99
CA-2014-100006,"Standard Class",6,0.99
CA-2017-128475,"Standard Class",6,0.99
CA-2014-127187,"Standard Class",4,-0.99
CA-2015-103723,"Standard Class",5,-0
CA-2014-110100,"Standard Class",4,-0.99
US-2015-120572,"Standard Class",4,-0.99
CA-2015-121797,"Standard Class",7,1.98
CA-2015-121797,"Standard Class",7,1.98
CA-2017-155873,"Standard Class",5,-0
CA-2017-155873,"Standard Class",5,-0
CA-2017-155873,"Standard Class",5,-0
CA-2014-143413,"Standard Class",6,0.99
CA-2014-145317,"Standard Class",5,-0
CA-2014-145317,"Standard Class",5,-0
CA-2014-145317,"Standard Class",5,-0
CA-2014-145317,"Standard Class",5,-0
CA-2014-145317,"Standard Class",5,-0
CA-2014-145317,"Standard Class",5,-0
CA-2014-145317,"Standard Class",5,-0
CA-2014-143182,"Standard Class",5,-0
US-2016-144211,"Standard Class",5,-0
US-2016-144211,"Standard Class",5,-0
CA-2017-156412,"Standard Class",4,-0.99
CA-2016-133123,"Standard Class",5,-0
CA-2016-133123,"Standard Class",5,-0
CA-2017-137085,"Standard Class",7,1.98
CA-2017-127026,"Standard Class",6,0.99
CA-2017-127026,"Standard Class",6,0.99
CA-2017-127026,"Standard Class",6,0.99
CA-2017-127026,"Standard Class",6,0.99
CA-2017-127026,"Standard Class",6,0.99
CA-2017-132185,"Standard Class",5,-0
CA-2017-132185,"Standard Class",5,-0
US-2015-139759,"Standard Class",5,-0
US-2015-139759,"Standard Class",5,-0
CA-2017-123372,"Standard Class",4,-0.99
CA-2017-123372,"Standard Class",4,-0.99
CA-2015-135538,"Standard Class",4,-0.99
CA-2016-150343,"Standard Class",4,-0.99
US-2016-146794,"Standard Class",5,-0
CA-2015-169740,"Standard Class",5,-0
CA-2017-108441,"Standard Class",6,0.99
CA-2017-108441,"Standard Class",6,0.99
CA-2017-108441,"Standard Class",6,0.99
CA-2017-108441,"Standard Class",6,0.99
CA-2015-162369,"Standard Class",4,-0.99
US-2017-110604,"Standard Class",5,-0
US-2017-110604,"Standard Class",5,-0
US-2017-110604,"Standard Class",5,-0
CA-2015-168186,"Standard Class",5,-0
CA-2017-115931,"Standard Class",4,-0.99
CA-2017-115931,"Standard Class",4,-0.99
CA-2017-115931,"Standard Class",4,-0.99
CA-2017-115931,"Standard Class",4,-0.99
CA-2017-147942,"Standard Class",4,-0.99
CA-2017-147942,"Standard Class",4,-0.99
CA-2014-147298,"Standard Class",7,1.98
CA-2016-137204,"Standard Class",7,1.98
CA-2014-127446,"Standard Class",5,-0
CA-2014-127446,"Standard Class",5,-0
CA-2014-127446,"Standard Class",5,-0
CA-2014-127446,"Standard Class",5,-0
CA-2014-127446,"Standard Class",5,-0
CA-2014-127446,"Standard Class",5,-0
CA-2016-154053,"Standard Class",6,0.99
CA-2014-112718,"Standard Class",5,-0
CA-2017-108553,"Standard Class",6,0.99
CA-2017-108553,"Standard Class",6,0.99
CA-2017-149048,"Standard Class",4,-0.99
CA-2017-149048,"Standard Class",4,-0.99
CA-2017-149048,"Standard Class",4,-0.99
CA-2017-149048,"Standard Class",4,-0.99
CA-2017-149048,"Standard Class",4,-0.99
US-2016-115455,"Standard Class",6,0.99
US-2016-115455,"Standard Class",6,0.99
CA-2016-137729,"Standard Class",4,-0.99
CA-2016-137729,"Standard Class",4,-0.99
CA-2017-131695,"Standard Class",6,0.99
CA-2017-131695,"Standard Class",6,0.99
CA-2015-121041,"Standard Class",7,1.98
US-2014-155502,"Standard Class",5,-0
US-2014-155502,"Standard Class",5,-0
US-2014-155502,"Standard Class",5,-0
US-2014-155502,"Standard Class",5,-0
US-2014-155502,"Standard Class",5,-0
CA-2014-129091,"Standard Class",5,-0
CA-2014-129091,"Standard Class",5,-0
CA-2014-129091,"Standard Class",5,-0
CA-2014-129091,"Standard Class",5,-0
CA-2017-145128,"Standard Class",5,-0
CA-2017-109778,"Standard Class",5,-0
CA-2017-148929,"Standard Class",4,-0.99
CA-2015-144288,"Standard Class",6,0.99
CA-2015-144288,"Standard Class",6,0.99
CA-2015-147788,"Standard Class",4,-0.99
CA-2015-147788,"Standard Class",4,-0.99
CA-2015-147788,"Standard Class",4,-0.99
US-2015-112508,"Standard Class",6,0.99
US-2016-126844,"Standard Class",6,0.99
CA-2015-111458,"Standard Class",4,-0.99
CA-2016-118626,"Standard Class",5,-0
CA-2016-155439,"Standard Class",4,-0.99
CA-2017-101042,"Standard Class",4,-0.99
CA-2017-101042,"Standard Class",4,-0.99
US-2015-128090,"Standard Class",6,0.99
US-2015-128090,"Standard Class",6,0.99
US-2015-128090,"Standard Class",6,0.99
US-2015-128090,"Standard Class",6,0.99
CA-2017-108070,"Standard Class",4,-0.99
US-2016-114174,"Standard Class",6,0.99
US-2016-114174,"Standard Class",6,0.99
CA-2016-144792,"Standard Class",4,-0.99
CA-2014-111500,"Standard Class",4,-0.99
CA-2014-111500,"Standard Class",4,-0.99
CA-2014-111500,"Standard Class",4,-0.99
CA-2014-111500,"Standard Class",4,-0.99
CA-2014-108707,"Standard Class",5,-0
CA-2015-124541,"Standard Class",4,-0.99
CA-2015-124541,"Standard Class",4,-0.99
CA-2015-124541,"Standard Class",4,-0.99
CA-2015-124541,"Standard Class",4,-0.99
CA-2015-124541,"Standard Class",4,-0.99
CA-2016-124352,"Standard Class",6,0.99
CA-2016-124352,"Standard Class",6,0.99
CA-2016-124352,"Standard Class",6,0.99
CA-2016-124352,"Standard Class",6,0.99
CA-2016-124352,"Standard Class",6,0.99
CA-2016-124352,"Standard Class",6,0.99
CA-2017-123134,"Standard Class",5,-0
CA-2014-128888,"Standard Class",7,1.98
CA-2014-106572,"Standard Class",5,-0
CA-2016-124506,"Standard Class",6,0.99
CA-2016-124506,"Standard Class",6,0.99
CA-2017-155089,"Standard Class",4,-0.99
CA-2016-136812,"Standard Class",5,-0
CA-2017-163902,"Standard Class",6,0.99
CA-2017-163902,"Standard Class",6,0.99
CA-2016-149482,"Standard Class",5,-0
CA-2016-126935,"Standard Class",5,-0
CA-2015-122371,"Standard Class",5,-0
CA-2015-122371,"Standard Class",5,-0
CA-2014-136644,"Standard Class",6,0.99
CA-2014-144624,"Standard Class",4,-0.99
CA-2017-126067,"Standard Class",6,0.99
CA-2017-126067,"Standard Class",6,0.99
CA-2017-126067,"Standard Class",6,0.99
CA-2017-126067,"Standard Class",6,0.99
CA-2017-147956,"Standard Class",7,1.98
CA-2017-141992,"Standard Class",6,0.99
CA-2017-141992,"Standard Class",6,0.99
CA-2014-145212,"Standard Class",6,0.99
US-2016-135923,"Standard Class",6,0.99
US-2016-135923,"Standard Class",6,0.99
US-2016-135923,"Standard Class",6,0.99
CA-2017-128755,"Standard Class",4,-0.99
CA-2017-128755,"Standard Class",4,-0.99
CA-2017-128755,"Standard Class",4,-0.99
CA-2017-128755,"Standard Class",4,-0.99
CA-2017-148691,"Standard Class",6,0.99
CA-2017-148691,"Standard Class",6,0.99
CA-2017-148691,"Standard Class",6,0.99
CA-2017-148691,"Standard Class",6,0.99
CA-2017-138548,"Standard Class",6,0.99
CA-2016-140207,"Standard Class",5,-0
CA-2016-119165,"Standard Class",6,0.99
CA-2015-100573,"Standard Class",6,0.99
CA-2016-146934,"Standard Class",5,-0
CA-2016-146934,"Standard Class",5,-0
CA-2016-146934,"Standard Class",5,-0
CA-2016-146934,"Standard Class",5,-0
CA-2016-146934,"Standard Class",5,-0
CA-2016-146934,"Standard Class",5,-0
CA-2017-139948,"Standard Class",5,-0
CA-2017-140053,"Standard Class",7,1.98
US-2017-112613,"Standard Class",4,-0.99
CA-2014-148586,"Standard Class",7,1.98
CA-2017-129805,"Standard Class",5,-0
CA-2017-100748,"Standard Class",7,1.98
CA-2016-169922,"Standard Class",6,0.99
CA-2016-169922,"Standard Class",6,0.99
CA-2016-169922,"Standard Class",6,0.99
US-2017-147669,"Standard Class",5,-0
US-2017-147669,"Standard Class",5,-0
US-2017-147669,"Standard Class",5,-0
US-2017-147669,"Standard Class",5,-0
CA-2016-155551,"Standard Class",5,-0
CA-2016-155551,"Standard Class",5,-0
CA-2017-159597,"Standard Class",5,-0
CA-2016-107202,"Standard Class",7,1.98
CA-2017-168655,"Standard Class",6,0.99
CA-2017-168655,"Standard Class",6,0.99
CA-2015-146087,"Standard Class",5,-0
CA-2016-156300,"Standard Class",4,-0.99
CA-2014-151295,"Standard Class",4,-0.99
CA-2014-151295,"Standard Class",4,-0.99
CA-2014-162684,"Standard Class",5,-0
CA-2017-144589,"Standard Class",5,-0
CA-2017-144589,"Standard Class",5,-0
CA-2017-108574,"Standard Class",4,-0.99
CA-2017-108574,"Standard Class",4,-0.99
US-2016-110170,"Standard Class",6,0.99
CA-2017-147361,"Standard Class",6,0.99
CA-2017-147361,"Standard Class",6,0.99
CA-2015-137897,"Standard Class",5,-0
CA-2015-137897,"Standard Class",5,-0
CA-2015-137897,"Standard Class",5,-0
CA-2016-128111,"Standard Class",6,0.99
US-2015-127040,"Standard Class",4,-0.99
US-2015-127040,"Standard Class",4,-0.99
US-2015-127040,"Standard Class",4,-0.99
US-2015-127040,"Standard Class",4,-0.99
CA-2016-118052,"Standard Class",4,-0.99
CA-2016-118052,"Standard Class",4,-0.99
CA-2016-118052,"Standard Class",4,-0.99
CA-2015-148628,"Standard Class",5,-0
CA-2017-119669,"Standard Class",6,0.99
US-2016-129469,"Standard Class",4,-0.99
US-2016-108637,"Standard Class",5,-0
US-2016-108637,"Standard Class",5,-0
US-2016-108637,"Standard Class",5,-0
CA-2017-136497,"Standard Class",4,-0.99
US-2014-148838,"Standard Class",4,-0.99
US-2014-148838,"Standard Class",4,-0.99
US-2014-148838,"Standard Class",4,-0.99
US-2014-148838,"Standard Class",4,-0.99
US-2014-148838,"Standard Class",4,-0.99
CA-2016-159373,"Standard Class",5,-0
CA-2016-159373,"Standard Class",5,-0
CA-2016-159373,"Standard Class",5,-0
CA-2016-119025,"Standard Class",6,0.99
CA-2016-137736,"Standard Class",5,-0
CA-2014-121727,"Standard Class",5,-0
CA-2014-140886,"Standard Class",4,-0.99
CA-2017-169285,"Standard Class",4,-0.99
CA-2017-169285,"Standard Class",4,-0.99
US-2015-147739,"Standard Class",4,-0.99
CA-2017-165491,"Standard Class",4,-0.99
CA-2017-122035,"Standard Class",5,-0
CA-2017-122035,"Standard Class",5,-0
CA-2017-122035,"Standard Class",5,-0
CA-2017-122035,"Standard Class",5,-0
CA-2017-122035,"Standard Class",5,-0
CA-2017-122035,"Standard Class",5,-0
CA-2017-116225,"Standard Class",4,-0.99
CA-2016-106558,"Standard Class",4,-0.99
CA-2014-162362,"Standard Class",4,-0.99
CA-2014-162362,"Standard Class",4,-0.99
CA-2015-113145,"Standard Class",4,-0.99
CA-2015-113145,"Standard Class",4,-0.99
CA-2015-113145,"Standard Class",4,-0.99
CA-2015-113145,"Standard Class",4,-0.99
CA-2015-113145,"Standard Class",4,-0.99
CA-2017-127929,"Standard Class",4,-0.99
CA-2015-130995,"Standard Class",5,-0
CA-2015-149342,"Standard Class",5,-0
CA-2015-149342,"Standard Class",5,-0
CA-2017-165687,"Standard Class",6,0.99
CA-2015-153108,"Standard Class",4,-0.99
CA-2015-153108,"Standard Class",4,-0.99
CA-2014-104283,"Standard Class",4,-0.99
CA-2014-104283,"Standard Class",4,-0.99
CA-2014-104283,"Standard Class",4,-0.99
CA-2015-142944,"Standard Class",5,-0
CA-2015-142944,"Standard Class",5,-0
CA-2015-102036,"Standard Class",6,0.99
CA-2017-164917,"Standard Class",5,-0
CA-2017-105480,"Standard Class",6,0.99
CA-2017-105480,"Standard Class",6,0.99
CA-2016-164091,"Standard Class",5,-0
CA-2016-164091,"Standard Class",5,-0
CA-2017-103380,"Standard Class",4,-0.99
CA-2017-103380,"Standard Class",4,-0.99
CA-2017-103380,"Standard Class",4,-0.99
CA-2017-103380,"Standard Class",4,-0.99
CA-2017-103380,"Standard Class",4,-0.99
US-2016-126893,"Standard Class",5,-0
CA-2017-166849,"Standard Class",6,0.99
CA-2016-122322,"Standard Class",6,0.99
CA-2017-104066,"Standard Class",5,-0
CA-2017-132122,"Standard Class",5,-0
CA-2017-157091,"Standard Class",5,-0
CA-2014-128055,"Standard Class",5,-0
CA-2014-128055,"Standard Class",5,-0
CA-2016-139157,"Standard Class",4,-0.99
CA-2017-130771,"Standard Class",5,-0
CA-2017-130771,"Standard Class",5,-0
CA-2017-121909,"Standard Class",5,-0
CA-2017-130841,"Standard Class",4,-0.99
CA-2017-130841,"Standard Class",4,-0.99
CA-2017-130841,"Standard Class",4,-0.99
CA-2014-151953,"Standard Class",5,-0
CA-2017-107874,"Standard Class",4,-0.99
CA-2015-129854,"Standard Class",4,-0.99
US-2014-103905,"Standard Class",6,0.99
US-2014-103905,"Standard Class",6,0.99
CA-2015-128860,"Standard Class",6,0.99
CA-2015-138002,"Standard Class",6,0.99
CA-2015-138002,"Standard Class",6,0.99
US-2014-165659,"Standard Class",5,-0
US-2014-165659,"Standard Class",5,-0
CA-2015-135363,"Standard Class",5,-0
CA-2015-135363,"Standard Class",5,-0
CA-2014-163013,"Standard Class",6,0.99
CA-2016-136483,"Standard Class",5,-0
CA-2016-128412,"Standard Class",7,1.98
CA-2016-128412,"Standard Class",7,1.98
CA-2016-128412,"Standard Class",7,1.98
CA-2016-128412,"Standard Class",7,1.98
CA-2016-128412,"Standard Class",7,1.98
CA-2016-118913,"Standard Class",4,-0.99
CA-2017-143063,"Standard Class",5,-0
CA-2017-143063,"Standard Class",5,-0
CA-2017-143063,"Standard Class",5,-0
CA-2016-128818,"Standard Class",4,-0.99
CA-2016-128818,"Standard Class",4,-0.99
CA-2016-128818,"Standard Class",4,-0.99
CA-2016-128818,"Standard Class",4,-0.99
CA-2016-128818,"Standard Class",4,-0.99
CA-2016-125738,"Standard Class",6,0.99
CA-2016-125738,"Standard Class",6,0.99
CA-2016-125738,"Standard Class",6,0.99
CA-2016-112025,"Standard Class",5,-0
US-2017-137491,"Standard Class",6,0.99
CA-2016-154018,"Standard Class",6,0.99
CA-2016-154018,"Standard Class",6,0.99
CA-2016-154018,"Standard Class",6,0.99
CA-2016-154018,"Standard Class",6,0.99
CA-2016-154018,"Standard Class",6,0.99
CA-2017-166296,"Standard Class",6,0.99
CA-2016-101938,"Standard Class",5,-0
CA-2016-159737,"Standard Class",6,0.99
CA-2017-148166,"Standard Class",5,-0
US-2016-120460,"Standard Class",5,-0
CA-2016-117282,"Standard Class",4,-0.99
CA-2015-123505,"Standard Class",4,-0.99
US-2017-139969,"Standard Class",7,1.98
CA-2017-102771,"Standard Class",5,-0
CA-2014-141607,"Standard Class",5,-0
US-2016-152051,"Standard Class",4,-0.99
US-2016-152051,"Standard Class",4,-0.99
US-2016-152051,"Standard Class",4,-0.99
CA-2016-155481,"Standard Class",4,-0.99
CA-2016-155481,"Standard Class",4,-0.99
CA-2016-155481,"Standard Class",4,-0.99
CA-2014-159520,"Standard Class",5,-0
CA-2014-159520,"Standard Class",5,-0
CA-2014-159520,"Standard Class",5,-0
CA-2015-156377,"Standard Class",5,-0
CA-2015-156377,"Standard Class",5,-0
CA-2015-122210,"Standard Class",4,-0.99
CA-2015-122210,"Standard Class",4,-0.99
CA-2015-122210,"Standard Class",4,-0.99
CA-2015-156524,"Standard Class",6,0.99
CA-2015-134859,"Standard Class",5,-0
CA-2015-134859,"Standard Class",5,-0
CA-2014-126032,"Standard Class",5,-0
CA-2017-144862,"Standard Class",4,-0.99
CA-2017-144862,"Standard Class",4,-0.99
US-2017-168690,"Standard Class",6,0.99
US-2014-167633,"Standard Class",5,-0
US-2014-140116,"Standard Class",7,1.98
US-2014-140116,"Standard Class",7,1.98
CA-2017-124401,"Standard Class",5,-0
CA-2017-124401,"Standard Class",5,-0
US-2016-146570,"Standard Class",5,-0
US-2016-146570,"Standard Class",5,-0
US-2016-146570,"Standard Class",5,-0
US-2015-164357,"Standard Class",4,-0.99
CA-2014-145926,"Standard Class",4,-0.99
CA-2017-166142,"Standard Class",4,-0.99
CA-2017-166142,"Standard Class",4,-0.99
CA-2015-139290,"Standard Class",4,-0.99
CA-2016-140501,"Standard Class",5,-0
CA-2016-140501,"Standard Class",5,-0
CA-2016-140501,"Standard Class",5,-0
CA-2016-140501,"Standard Class",5,-0
CA-2016-140501,"Standard Class",5,-0
CA-2014-110352,"Standard Class",6,0.99
CA-2017-104647,"Standard Class",6,0.99
CA-2015-120103,"Standard Class",5,-0
CA-2015-120103,"Standard Class",5,-0
CA-2015-120103,"Standard Class",5,-0
CA-2014-131051,"Standard Class",4,-0.99
CA-2016-129693,"Standard Class",6,0.99
US-2017-110996,"Standard Class",5,-0
CA-2015-133452,"Standard Class",6,0.99
CA-2015-133452,"Standard Class",6,0.99
CA-2014-106439,"Standard Class",4,-0.99
CA-2014-106439,"Standard Class",4,-0.99
CA-2014-106439,"Standard Class",4,-0.99
CA-2014-106439,"Standard Class",4,-0.99
CA-2014-106439,"Standard Class",4,-0.99
CA-2014-106439,"Standard Class",4,-0.99
CA-2014-106439,"Standard Class",4,-0.99
CA-2014-106439,"Standard Class",4,-0.99
CA-2014-106439,"Standard Class",4,-0.99
CA-2016-136434,"Standard Class",6,0.99
CA-2016-131835,"Standard Class",4,-0.99
CA-2016-131835,"Standard Class",4,-0.99
CA-2016-131835,"Standard Class",4,-0.99
CA-2014-129168,"Standard Class",6,0.99
US-2017-158946,"Standard Class",5,-0
CA-2015-104493,"Standard Class",6,0.99
CA-2015-122287,"Standard Class",5,-0
CA-2015-122287,"Standard Class",5,-0
CA-2015-122287,"Standard Class",5,-0
CA-2015-122287,"Standard Class",5,-0
CA-2015-119214,"Standard Class",4,-0.99
CA-2015-119214,"Standard Class",4,-0.99
CA-2017-162481,"Standard Class",4,-0.99
CA-2017-162481,"Standard Class",4,-0.99
CA-2016-128923,"Standard Class",4,-0.99
CA-2016-128923,"Standard Class",4,-0.99
CA-2015-117961,"Standard Class",4,-0.99
CA-2015-117961,"Standard Class",4,-0.99
CA-2015-117961,"Standard Class",4,-0.99
CA-2015-113110,"Standard Class",4,-0.99
CA-2015-113110,"Standard Class",4,-0.99
CA-2015-113110,"Standard Class",4,-0.99
CA-2015-113110,"Standard Class",4,-0.99
CA-2016-145905,"Standard Class",5,-0
CA-2016-145905,"Standard Class",5,-0
CA-2016-145905,"Standard Class",5,-0
CA-2014-116407,"Standard Class",6,0.99
CA-2014-116407,"Standard Class",6,0.99
CA-2014-116407,"Standard Class",6,0.99
CA-2014-111150,"Standard Class",4,-0.99
